0,1,2,3,4,5,6,Filename
0.15534477,0.020261448,0.09313133,0.30059168,0.21651612,0.1893944,0.024760235,neutral\PrivateTest_10086748.jpg
0.1478638,0.005353724,0.09370677,0.21474428,0.25898698,0.25730938,0.022035137,neutral\PrivateTest_10767287.jpg
0.12313225,0.02166015,0.0985083,0.288616,0.21272764,0.21610105,0.03925466,neutral\PrivateTest_11123843.jpg
0.11944607,0.014907214,0.11015973,0.25456533,0.21003868,0.24124402,0.04963889,neutral\PrivateTest_11164800.jpg
0.12642372,0.024043981,0.15397066,0.17972597,0.16007367,0.2556276,0.10013441,neutral\PrivateTest_11239107.jpg
0.16315618,0.0054337876,0.1471375,0.15835679,0.1353006,0.33539772,0.05521746,neutral\PrivateTest_11262548.jpg
0.12498917,0.011937508,0.0797694,0.32163975,0.28081137,0.15770875,0.023143986,neutral\PrivateTest_1129340.jpg
0.10647591,0.019326162,0.10942731,0.27538952,0.22464478,0.20298284,0.06175344,neutral\PrivateTest_11724564.jpg
0.13957275,0.029569512,0.1081715,0.19854102,0.26983407,0.21782845,0.03648267,neutral\PrivateTest_11752870.jpg
0.18352075,0.007629736,0.11388208,0.3163833,0.13438526,0.22643684,0.01776203,neutral\PrivateTest_11775247.jpg
0.13725117,0.015631234,0.08918143,0.22991054,0.3228085,0.18284808,0.022369072,neutral\PrivateTest_12091739.jpg
0.10900015,0.013742107,0.07713643,0.4362681,0.1710587,0.16270244,0.030092105,neutral\PrivateTest_12201145.jpg
0.14171842,0.021905197,0.16945195,0.10314629,0.19658346,0.23986024,0.1273344,neutral\PrivateTest_12208844.jpg
0.14105381,0.0028879396,0.07583048,0.31775868,0.20875676,0.24022944,0.01348293,neutral\PrivateTest_12372270.jpg
0.122417636,0.016591288,0.10271808,0.21789016,0.24942008,0.24658917,0.04437362,neutral\PrivateTest_12810304.jpg
0.0930491,0.013921658,0.09187598,0.29902998,0.25969866,0.202911,0.039513536,neutral\PrivateTest_13422828.jpg
0.11525787,0.0154117,0.071363844,0.44104528,0.19245446,0.14525126,0.019215597,neutral\PrivateTest_13501133.jpg
0.104597524,0.01944729,0.13131885,0.18863697,0.20954373,0.2570417,0.089413926,neutral\PrivateTest_13654203.jpg
0.12876777,0.022440434,0.09561813,0.27539283,0.22299379,0.21696956,0.037817404,neutral\PrivateTest_13684683.jpg
0.12637793,0.022067208,0.12577255,0.20899877,0.21901426,0.23161623,0.066153064,neutral\PrivateTest_13726475.jpg
0.15285143,0.019487817,0.1290943,0.23494087,0.1777236,0.24279885,0.043103125,neutral\PrivateTest_13762425.jpg
0.11545324,0.010726658,0.07993361,0.4374294,0.1624796,0.17152871,0.022448752,neutral\PrivateTest_14408476.jpg
0.17455813,0.032925636,0.1497592,0.12352536,0.20597856,0.22666189,0.08659121,neutral\PrivateTest_14704134.jpg
0.11737654,0.0037727642,0.065968856,0.534345,0.11080896,0.15235882,0.015369128,neutral\PrivateTest_14728578.jpg
0.2410559,0.00445448,0.13306779,0.20048994,0.12732992,0.27550536,0.018096708,neutral\PrivateTest_14785754.jpg
0.16286398,0.014390613,0.13128462,0.26523423,0.16967502,0.20222099,0.054330505,neutral\PrivateTest_15353271.jpg
0.122661486,0.0066138743,0.0955613,0.23377247,0.18096747,0.3327597,0.027663684,neutral\PrivateTest_15444293.jpg
0.1324701,0.015806586,0.12620065,0.23163982,0.18670271,0.25458637,0.05259377,neutral\PrivateTest_15583815.jpg
0.14199553,0.022423193,0.0920451,0.3087974,0.21154056,0.19437687,0.02882137,neutral\PrivateTest_15728996.jpg
0.093592726,0.011124287,0.07767931,0.36908486,0.2452063,0.1753283,0.027984181,neutral\PrivateTest_15847006.jpg
0.14323495,0.029662445,0.12713738,0.15998097,0.23081066,0.24719588,0.061977804,neutral\PrivateTest_16117077.jpg
0.16529764,0.0089933975,0.1096491,0.32653525,0.14537531,0.21940155,0.024747677,neutral\PrivateTest_16463241.jpg
0.1710622,0.015643867,0.10162132,0.32935432,0.16081758,0.19819756,0.023303224,neutral\PrivateTest_16513609.jpg
0.11232075,0.0026614026,0.05323496,0.58599186,0.108025976,0.123965584,0.013799436,neutral\PrivateTest_16611986.jpg
