0,1,2,3,4,5,6,Filename
0.13612774,0.0068919584,0.09350938,0.37595424,0.13607034,0.22487795,0.026568398,angry\PrivateTest_10131363.jpg
0.15638381,0.004872726,0.15668976,0.24993855,0.094097786,0.2839581,0.054059304,angry\PrivateTest_10304478.jpg
0.15204543,0.017508918,0.10558892,0.2521448,0.1803259,0.25734824,0.035037752,angry\PrivateTest_1054527.jpg
0.16974476,0.007317497,0.11727556,0.25645006,0.14671597,0.27338913,0.029106999,angry\PrivateTest_10590091.jpg
0.24900092,0.002160333,0.0945293,0.25213334,0.11502703,0.2805624,0.00658669,angry\PrivateTest_1109992.jpg
0.14830065,0.037263896,0.1682341,0.14427032,0.14965253,0.19560684,0.15667172,angry\PrivateTest_11296953.jpg
0.16394995,0.017249236,0.12336993,0.16215,0.2621338,0.226793,0.044354152,angry\PrivateTest_12000629.jpg
0.23856804,0.0034180374,0.11977279,0.17338762,0.111595206,0.34016806,0.013090243,angry\PrivateTest_12008383.jpg
0.14065014,0.008307138,0.11368886,0.2305404,0.17165452,0.3011102,0.03404876,angry\PrivateTest_12191716.jpg
0.23502141,0.013485637,0.15358879,0.1841169,0.12947412,0.25082564,0.033487525,angry\PrivateTest_1221822.jpg
0.16340417,0.033039503,0.12853171,0.22777049,0.17055874,0.22467458,0.052020766,angry\PrivateTest_12403575.jpg
0.08279387,0.009849291,0.06057002,0.4606371,0.23404229,0.13134566,0.020761767,angry\PrivateTest_12766285.jpg
0.1842843,0.016332932,0.119198024,0.15827332,0.22545473,0.2629984,0.033458266,angry\PrivateTest_12846357.jpg
0.18555005,0.018658344,0.12548465,0.110303275,0.2589469,0.26445273,0.036604047,angry\PrivateTest_1290484.jpg
0.11035403,0.023632089,0.14616291,0.18888508,0.21590841,0.20339069,0.11166691,angry\PrivateTest_12912780.jpg
0.21277589,0.018055828,0.13831893,0.1733767,0.17176563,0.24292417,0.042782813,angry\PrivateTest_13164119.jpg
0.17168358,0.029385839,0.142271,0.21536095,0.1495908,0.22181827,0.06988953,angry\PrivateTest_13278552.jpg
0.13389178,0.025636593,0.109285004,0.22766525,0.24858712,0.20864622,0.046288047,angry\PrivateTest_13463625.jpg
0.17559093,0.011902503,0.12549497,0.22129233,0.13981894,0.28826606,0.037634347,angry\PrivateTest_13541561.jpg
0.1320644,0.0058176634,0.08183428,0.42108366,0.18285264,0.14590551,0.030441776,angry\PrivateTest_13664224.jpg
0.10012589,0.008721834,0.09352676,0.34010488,0.23829089,0.18597913,0.033250593,angry\PrivateTest_14325168.jpg
0.16444759,0.004510176,0.0729823,0.33003196,0.22830619,0.18552059,0.014201153,angry\PrivateTest_14426977.jpg
0.16120182,0.017506195,0.0923218,0.35476926,0.14810577,0.19613153,0.029963618,angry\PrivateTest_14433751.jpg
0.18964864,0.024170697,0.11381475,0.19024435,0.25483662,0.19509402,0.032190878,angry\PrivateTest_14444117.jpg
0.15196796,0.03130816,0.16740815,0.17287235,0.14185144,0.22101331,0.11357864,angry\PrivateTest_14482875.jpg
0.1301867,0.025323048,0.110578716,0.27355492,0.20743065,0.20600688,0.046919014,angry\PrivateTest_14494003.jpg
0.13731049,0.008781574,0.13120288,0.35501847,0.1013236,0.21430022,0.052062772,angry\PrivateTest_14565821.jpg
0.18031184,0.013386529,0.10680117,0.21139967,0.22812875,0.23809443,0.02187767,angry\PrivateTest_14596578.jpg
0.24288918,0.0083011165,0.12989955,0.14366743,0.17337319,0.2828086,0.01906096,angry\PrivateTest_14740105.jpg
0.12996574,0.011982306,0.111286074,0.33182392,0.14257674,0.23084615,0.04151908,angry\PrivateTest_14769246.jpg
0.17499916,0.026218137,0.12464214,0.2465312,0.17159599,0.21728553,0.038727812,angry\PrivateTest_1488292.jpg
0.15629867,0.008272749,0.10931621,0.20620014,0.22696994,0.26523024,0.027711947,angry\PrivateTest_14887556.jpg
0.16139564,0.02116847,0.124990284,0.18272613,0.19177401,0.26886165,0.049083814,angry\PrivateTest_15489614.jpg
0.14301212,0.020507097,0.112055294,0.27106038,0.18205859,0.22717199,0.044134535,angry\PrivateTest_15827448.jpg
0.23983154,0.0034128062,0.09365863,0.22238718,0.176649,0.25413188,0.009928896,angry\PrivateTest_15855670.jpg
0.14884482,0.047158077,0.15514523,0.14875895,0.17785995,0.21427251,0.10796037,angry\PrivateTest_1623042.jpg
0.17507859,0.007909499,0.100682005,0.30082446,0.16840097,0.2265439,0.02056063,angry\PrivateTest_16345756.jpg
0.14281613,0.015850253,0.091261335,0.37240815,0.18320021,0.16771303,0.026750961,angry\PrivateTest_16834914.jpg
0.090161465,0.009492994,0.18993746,0.14079434,0.10001289,0.21256444,0.2570364,angry\PrivateTest_17503955.jpg
0.18163942,0.008692065,0.18733,0.10459209,0.11296206,0.27612513,0.12865931,angry\PrivateTest_17952984.jpg
0.11951868,0.013470378,0.08118508,0.35966444,0.19763246,0.20148693,0.027041988,angry\PrivateTest_1809180.jpg
0.17543294,0.014678663,0.10719848,0.23576199,0.18384124,0.25363484,0.0294519,angry\PrivateTest_18151590.jpg
0.198982,0.008252649,0.094811946,0.243819,0.21357182,0.22580977,0.014752871,angry\PrivateTest_18347688.jpg
0.22582725,0.008262682,0.1691836,0.15103047,0.15421122,0.22191797,0.06956679,angry\PrivateTest_1850005.jpg
0.15380566,0.019569777,0.16928689,0.23815209,0.118952595,0.19955216,0.10068078,angry\PrivateTest_1862370.jpg
0.29781204,0.0047232937,0.17074503,0.22721465,0.07275465,0.19434015,0.032410152,angry\PrivateTest_19041965.jpg
0.13575847,0.017179595,0.111527964,0.2660758,0.19394158,0.22829764,0.047219,angry\PrivateTest_19160467.jpg
0.17658257,0.0021240704,0.08159988,0.23374087,0.2092475,0.28732947,0.009375634,angry\PrivateTest_19212977.jpg
0.079082906,0.0036493859,0.05333719,0.38598132,0.25223237,0.21377148,0.011945341,angry\PrivateTest_19666123.jpg
0.0769495,0.0029267373,0.24741496,0.13175304,0.042049035,0.22853403,0.27037272,angry\PrivateTest_19777137.jpg
0.13374141,0.021938423,0.12546048,0.165843,0.17253934,0.31485772,0.06561964,angry\PrivateTest_19839459.jpg
0.19227532,0.023974797,0.15907031,0.16161297,0.16825138,0.21935016,0.075465105,angry\PrivateTest_19907331.jpg
0.17602514,0.028940722,0.14932518,0.22437246,0.13679355,0.2046415,0.0799014,angry\PrivateTest_20062601.jpg
0.1392416,0.009045115,0.09855564,0.4481367,0.10165163,0.16448744,0.038881857,angry\PrivateTest_20304950.jpg
0.20465694,0.018059721,0.17281556,0.17809048,0.09251817,0.24726473,0.08659444,angry\PrivateTest_20306434.jpg
0.25646174,0.004298907,0.1356911,0.23747931,0.10319924,0.24194637,0.020923289,angry\PrivateTest_20431702.jpg
0.115237,0.015189735,0.18524134,0.15803866,0.10062728,0.22496611,0.20069991,angry\PrivateTest_20571365.jpg
0.18595918,0.039163604,0.1432301,0.21399856,0.16189545,0.19066396,0.06508919,angry\PrivateTest_20588149.jpg
0.10646808,0.005319808,0.07969571,0.34822074,0.17839642,0.26310453,0.018794768,angry\PrivateTest_20789399.jpg
0.16260812,0.008575835,0.092419274,0.28233323,0.2161537,0.20963313,0.028276725,angry\PrivateTest_20887918.jpg
0.13944852,0.02215919,0.12993816,0.19270998,0.17611216,0.27569538,0.06393656,angry\PrivateTest_20953901.jpg
0.15051495,0.014665893,0.16234896,0.23574153,0.121298976,0.23599212,0.079437554,angry\PrivateTest_21042434.jpg
0.13315476,0.0089269625,0.10479133,0.2993064,0.13782677,0.2711429,0.044850804,angry\PrivateTest_21230097.jpg
0.18456796,0.006617498,0.10299397,0.19440188,0.21411571,0.28057915,0.016723776,angry\PrivateTest_21734875.jpg
0.17031528,0.030520868,0.19269885,0.100257695,0.14024577,0.1668826,0.19907893,angry\PrivateTest_22091765.jpg
0.18917805,0.0050496776,0.112774275,0.33106965,0.10244651,0.23377779,0.025704024,angry\PrivateTest_22126718.jpg
0.10055737,0.011821497,0.08938445,0.34000552,0.21018642,0.20633659,0.041708156,angry\PrivateTest_22203098.jpg
0.18817048,0.005299853,0.11661049,0.32410583,0.10317784,0.24036992,0.022265634,angry\PrivateTest_22419133.jpg
0.111014344,0.008489811,0.08925934,0.25353998,0.2670075,0.24150959,0.029179454,angry\PrivateTest_22793925.jpg
0.16414061,0.032402188,0.15096481,0.15618996,0.1811785,0.20950972,0.105614215,angry\PrivateTest_22908984.jpg
0.23903772,0.016840292,0.15510495,0.16635501,0.17765173,0.19418477,0.05082552,angry\PrivateTest_23120934.jpg
0.15091512,0.024153583,0.15070379,0.16313888,0.16835418,0.25361004,0.08912443,angry\PrivateTest_23190617.jpg
0.14789656,0.045248933,0.14712,0.18229848,0.16584,0.2229859,0.08861018,angry\PrivateTest_2328297.jpg
0.12881027,0.008338129,0.072743416,0.29192966,0.25364867,0.22883683,0.015693085,angry\PrivateTest_23751697.jpg
0.19377987,0.020893184,0.11095307,0.2091307,0.25573424,0.18356754,0.0259414,angry\PrivateTest_24139016.jpg
0.13717796,0.029360814,0.15850118,0.1280419,0.15868032,0.23681884,0.1514191,angry\PrivateTest_24550940.jpg
0.14083001,0.0071072048,0.073980734,0.2914008,0.22385487,0.24825355,0.014572805,angry\PrivateTest_24569157.jpg
