0,1,2,3,4,5,6,Filename
0.1430283,0.04382164,0.13725728,0.14779866,0.20775224,0.2291058,0.09123604,disgust\PrivateTest_11895083.jpg
0.13396473,0.01900683,0.114228696,0.30647755,0.16635737,0.20888142,0.0510834,disgust\PrivateTest_19671520.jpg
0.18183435,0.014890501,0.14160515,0.2285454,0.13971981,0.25313085,0.040273823,disgust\PrivateTest_21629266.jpg
0.1258668,0.017374702,0.08523451,0.2566068,0.27779573,0.20700723,0.03011422,disgust\PrivateTest_22382996.jpg
0.14969857,0.02803365,0.13409378,0.20495653,0.17219949,0.24670142,0.0643165,disgust\PrivateTest_26306320.jpg
0.19125777,0.0069685085,0.10440037,0.3751466,0.112818435,0.18308386,0.026324503,disgust\PrivateTest_29901781.jpg
0.15979058,0.013448966,0.09496751,0.273165,0.19234245,0.24242955,0.023856033,disgust\PrivateTest_30523217.jpg
0.16577008,0.010821256,0.11478211,0.31535363,0.11170196,0.24332817,0.038242765,disgust\PrivateTest_34013087.jpg
0.10692446,0.012860488,0.10552686,0.409731,0.13849558,0.16933724,0.0571244,disgust\PrivateTest_34426922.jpg
0.1928363,0.006734844,0.10241272,0.21371302,0.18216465,0.28673753,0.015400947,disgust\PrivateTest_36627671.jpg
0.14401443,0.028034136,0.11199579,0.24470483,0.2054495,0.22530353,0.040497757,disgust\PrivateTest_36724992.jpg
0.1949263,0.01701841,0.118063286,0.15744027,0.23397796,0.25333777,0.02523602,disgust\PrivateTest_3838250.jpg
0.1155014,0.0049086898,0.05275004,0.5093153,0.15827103,0.15123937,0.008014148,disgust\PrivateTest_38750068.jpg
0.12517212,0.012540555,0.07652812,0.31213588,0.28236893,0.16652714,0.024727233,disgust\PrivateTest_3881740.jpg
0.16145256,0.025757741,0.17099907,0.11600111,0.1578357,0.23753698,0.13041683,disgust\PrivateTest_3929526.jpg
0.12487454,0.014793348,0.075889066,0.45140997,0.16033043,0.14643197,0.02627075,disgust\PrivateTest_40016880.jpg
0.17386863,0.018417729,0.13485213,0.11334265,0.28146935,0.23245925,0.045590326,disgust\PrivateTest_4396496.jpg
0.18512253,0.014601549,0.14260982,0.19153798,0.12746829,0.28927326,0.049386572,disgust\PrivateTest_4407805.jpg
0.17378084,0.032398295,0.13020939,0.25910637,0.15759146,0.19538727,0.051526308,disgust\PrivateTest_46114477.jpg
0.18267277,0.02425729,0.1268455,0.17334211,0.19797267,0.26306868,0.03184102,disgust\PrivateTest_47412023.jpg
0.17576624,0.035349574,0.13820651,0.15508719,0.23175429,0.20644861,0.057387583,disgust\PrivateTest_4783181.jpg
0.07843206,0.0028233319,0.0620738,0.55266505,0.11780777,0.17181633,0.014381611,disgust\PrivateTest_50594067.jpg
